Gene,Sum,Mean,Variance
SMUG1,0.17989874096324607,2.4079606607314426e-05,2.3473494180344402e-08
LINC02381,0.08264113557395922,1.106158955614499e-05,1.0574493908913941e-08
CBX5,0.40719738844232745,5.4503732892829266e-05,5.2264691448174995e-08
HNRNPA1,0.3834904499900764,5.133053807924996e-05,4.9403624816647886e-08
COPZ1,0.0642669390234693,8.602186992834869e-06,7.74306329546724e-09
ZNF385A,0.1611845770695699,2.157469911251103e-05,2.194802018172533e-08
ITGA5,0.36114587905656825,4.833969737070917e-05,5.313011319778644e-08
NCKAP1L,0.7228275626810431,9.67511126597568e-05,1.0062176077867117e-07
PDE1B,0.14251357753740626,1.9075569205917046e-05,2.0218656454705438e-08
TESPA1,0.24750708737681082,3.312904395352842e-05,6.054821785753074e-08
ITGA7,0.17044163154374914,2.2813764093662044e-05,2.4049390365231423e-08
BLOC1S1,0.12536734880967376,1.6780531228707503e-05,1.73990284471843e-08
RDH5,0.07134435152371699,9.549504955657474e-06,9.054881629024639e-09
CD63,0.32901657056011185,4.403916082989049e-05,4.776244155321228e-08
SARNP,0.06480607627053397,8.674350993245077e-06,8.478877971934887e-09
TMEM198B,0.18155200267288585,2.4300897158731875e-05,2.543542348972901e-08
PYM1,0.12872266691986647,1.72296435443537e-05,1.8078120341123342e-08
DGKA,0.235606999530281,3.153620660290202e-05,3.816243277389038e-08
RAB5B,0.14806239280860947,1.9818283069014787e-05,1.7308102480020905e-08
SUOX,0.10546736216039979,1.4116900302556523e-05,1.2938632126786536e-08
IKZF4,0.09063790479055772,1.2131964233778305e-05,1.0915326921503902e-08
RPS26,0.1254180875436753,1.6787322653416585e-05,1.5626304365301442e-08
ERBB3,0.584015775327396,7.817103136493053e-05,8.453675497208637e-08
PA2G4,0.14757509179535225,1.9753057394639573e-05,1.95210034075661e-08
RPL41,0.5366528967440101,7.183146790844734e-05,7.041212736032852e-08
ESYT1,0.2234874337436655,2.9913991934635992e-05,3.0193941289102546e-08
MYL6B,0.12820171223997717,1.7159913296744366e-05,1.6418745559375136e-08
MYL6,0.24886282868621606,3.3310511134549065e-05,3.120169467287462e-08
SMARCC2,0.3339089066705268,4.469400437297909e-05,4.648577858524864e-08
RNF41,0.22670144581963705,3.0344190311823995e-05,3.723600425329965e-08
NABP2,0.0648305257778895,8.677623581567327e-06,9.242011601475582e-09
ANKRD52,0.21994529909075566,2.9439874058460135e-05,2.775141596211732e-08
CS,0.2950091038075412,3.948723113472643e-05,3.658411424320053e-08
AC073896.1,0.11624954996999301,1.5560105738186724e-05,1.5755057324023397e-08
AC073896.2,0.09866998302420125,1.3207065054771953e-05,1.2454110431962263e-08
CNPY2,0.24031008998486603,3.2165719446508635e-05,3.1622134415403804e-08
PAN2,0.518053462703892,6.93419171066647e-05,6.91496211368172e-08
STAT2,0.8911071983636478,0.00011927549168299395,1.267071719046783e-07
TIMELESS,0.09403215220397046,1.25862872713118e-05,1.2283498049308191e-08
SPRYD4,0.04862179321158737,6.5080703000384644e-06,6.071991377248042e-09
RBMS2,0.9035862992400298,0.00012094583044305043,1.1281911821402114e-07
BAZ2A,0.7666313622033837,0.00010261429021595284,1.0596457071211284e-07
ATP5F1B,0.25782944454610535,3.4510700648655515e-05,3.377079258890521e-08
PTGES3,0.8203914539929911,0.00010981012635430211,1.0065766582371495e-07
NACA,0.26702478771052335,3.5741505516065235e-05,3.587976193345088e-08
PRIM1,0.07795305035055072,1.0434085176087636e-05,9.829877545468166e-09
NEMP1,0.19652444380332795,2.6304971731137458e-05,2.3299753204746105e-08
NAB2,0.1453093836494712,1.94497903425875e-05,1.991284512899617e-08
STAT6,0.9961391632690973,0.00013333411367542463,1.3755174821242247e-07
LRP1,1.2131463863208145,0.00016238072364085324,1.8282823706126887e-07
