Gene,Sum,Mean,Variance
AC090680.1,0.0011172075851885298,9.35841502084545e-08,1.4353431500682695e-11
AC090679.2,0.0018658825356977007,1.5629774968149614e-07,5.1759912227483714e-11
SLC6A15,0.041593686153257106,3.4841419126534684e-06,1.6185489358790234e-09
TSPAN19,0.006437904018325797,5.392782726022614e-07,3.354321784902571e-10
LRRIQ1,0.34540841604986816,2.8933524547651882e-05,1.8234909840155445e-08
LINC02820,0.0003542387762364716,2.9673209602653004e-08,5.712912290727325e-12
RASSF9,0.001724797108460365,1.444795701508096e-07,5.54719606013966e-11
NTS,0.0015992122496511622,1.3395981317232051e-07,4.2359372796782916e-11
MGAT4C,0.20518686645883627,1.718770869985226e-05,1.8286941524141494e-08
MKRN9P,0.0022031825626518415,1.8455206589477646e-07,1.0566974221296795e-10
RPS4XP15,4.638649225345579e-05,3.8856167074431054e-09,1.8022503128251095e-13
C12orf50,0.005081180035224713,4.2563076187173003e-07,1.7619875892352298e-10
C12orf29,0.08378293818649396,7.0181720712425835e-06,2.666182962297231e-09
CEP290,1.4501779756792723,0.00012147578955262793,5.318365158301497e-08
AC091516.1,4.526730342673487e-05,3.7918665963088345e-09,1.7163319751652822e-13
TMTC3,0.41552201947290585,3.4806669414718195e-05,1.4290719091184434e-08
KITLG,0.172606101576048,1.4458544276767298e-05,6.898079034912768e-09
AC024941.2,0.0102109881961622,8.553349133994136e-07,5.334172761655278e-10
RNU1-117P,0.00011655011655011655,9.762951629260894e-09,1.1377778350389923e-12
AC024941.1,7.650949095810496e-05,6.408903581680764e-09,3.0310308532583124e-13
LINC02458,0.05257291086210655,4.403829021788118e-06,3.648728932005808e-09
DUSP6,0.9483849812616683,7.944253486862693e-05,4.1906164157310096e-08
AC024909.1,0.0008510151640005806,7.128624258674658e-08,9.591972655588934e-12
AC010201.3,0.5605979107359308,4.6959114653705044e-05,1.9819543926728813e-08
AC010201.2,0.01869973557890866,1.566404387578209e-06,4.888670245166035e-10
AC010201.1,0.01651381818402796,1.3832985578847343e-06,5.498092692312693e-10
POC1B,0.7704572551089236,6.453821872247643e-05,2.4873416064049886e-08
CENPCP1,0.002125358975592885,1.780330855748773e-07,4.271102377117196e-11
POC1B-GALNT4,9.463423866754992e-05,7.927143463524035e-09,7.501163468755511e-13
GALNT4,0.0013721947845411818,1.1494343981748884e-07,7.962500067745632e-11
POC1B-AS1,0.28779166810043155,2.4107192838032463e-05,1.013207649880054e-08
AC025034.1,0.04713493324563342,3.9483107091333075e-06,1.6789573757436006e-09
ATP2B1,1.6580005642286508,0.00013888428247852663,6.801057876661386e-08
ATP2B1-AS1,0.07263125323569715,6.084038635927052e-06,2.820334127249341e-09
AC009522.1,0.0805478343204826,6.747179956482041e-06,3.3820285040267707e-09
MRPL2P1,5.89066918001885e-05,4.934385307437469e-09,2.906439663702351e-13
AC126178.1,0.0026080254488841026,2.184641856997908e-07,6.881695748372559e-11
LINC02392,0.00034305317324185246,2.873623498423961e-08,9.857230827165865e-12
LINC02822,0.03788577133841494,3.173544256861697e-06,1.7788320430527321e-09
AC112481.2,0.0052479365026657015,4.3959930496445814e-07,1.8052768150460488e-10
CCER1,0.0006205560483735441,5.1981575504568946e-08,2.7695391620453483e-11
EPYC,0.00046630545213657875,3.9060600782089025e-08,1.5543568827125528e-11
LUM,0.00985574082123776,8.255772173930106e-07,2.545309277669279e-09
DCN,0.24459966024638952,2.0489165710034304e-05,8.866160939736881e-09
LINC02823,0.0009841379961322203,8.243742638065172e-08,1.8323782266684377e-11
AC126175.2,0.0004848819887621262,4.061668527074269e-08,9.898416169981794e-12
AC090049.1,0.0002643404705260375,2.214277689110718e-08,5.852741759579897e-12
LINC01619,1.6813722999223149,0.0001408420422116196,8.77716379798311e-08
AC123512.1,0.0006107941992505662,5.116386323090687e-08,1.1267290773973278e-11
AC025164.2,0.00011571395510298542,9.692909624977837e-09,1.121510956664983e-12
BTG1,0.615227106754866,5.153519071493266e-05,2.7353765703423447e-08
AC025164.1,0.13820913023130782,1.1577243276202698e-05,5.90018574312656e-09
RPL21P106,0.004368291440715075,3.659148467678904e-07,1.016496378753669e-10
LINC02391,0.45039092143949244,3.772750221473383e-05,2.11261839274969e-08
CLLU1-AS1,0.0003943431997947567,3.303260175864942e-08,6.520689470200426e-12
CLLU1,0.0009360219273678782,7.840692975103688e-08,3.759476748683532e-11
AC063949.2,9.151642719868216e-05,7.665976478361716e-09,7.01504011093433e-13
LINC02397,0.06011818003308724,5.035866982165123e-06,2.5065638212348824e-09
AC063949.1,0.00016239038648911984,1.360281341004522e-08,2.208781090463956e-12
PLEKHG7,0.010318294908347667,8.643235808634333e-07,3.5878771792650453e-10
EEA1,3.3094560771719044,0.00027722031137308634,1.393401802506296e-07
AC026111.1,0.0003937007874015748,3.297878936183404e-08,1.2982687738756968e-11
LINC02413,0.0018365628839278462,1.53841756067e-07,7.56809784615376e-11
AC138123.1,0.019750095613988536,1.6543889775497182e-06,8.466798497981891e-10
AC138123.2,6.284170175328348e-05,5.264005842962262e-09,3.307713754534612e-13
AC124947.2,0.0004859769100322272,4.07084025826962e-08,5.650689882077657e-12
AC124947.1,0.0506245245472582,4.2406202502310436e-06,1.9880016367245675e-09
NUDT4,0.3256012755806117,2.7274357143626376e-05,1.3205429121440784e-08
UBE2N,0.8153400341171018,6.829787519828295e-05,2.6327456607965006e-08
MRPL42,0.7182423274614567,6.0164376567386216e-05,2.4221118288513464e-08
SOCS2-AS1,0.278144455142148,2.329908319166929e-05,9.981249015287064e-09
SOCS2,0.2247638358338823,1.8827595563233564e-05,7.88507305507927e-09
CRADD,3.975842949394954,0.00033304095739612613,1.9692823901398319e-07
AC012085.2,0.05387534507057092,4.512928888471345e-06,1.5410591363811147e-09
RN7SL630P,0.006776380271824129,5.676311167552462e-07,3.0584121906797404e-10
AC012464.2,0.005616400585562259,4.7046411338266533e-07,1.0695325706508778e-10
AC012464.1,0.024485934828375987,2.0510918770628234e-06,1.0470688144852132e-09
AC012464.3,0.015188609110639104,1.2722909290198613e-06,5.573319223957663e-10
PLXNC1,0.4950153860164515,4.1465520691610946e-05,2.4106578408066662e-08
AC123567.2,0.007810209391435875,6.542309759956337e-07,3.1424850840128203e-10
AC073655.3,0.0027243471805313024,2.2820800641073064e-07,9.941115360091118e-11
AC073655.1,0.0183806183856978,1.5396731768887419e-06,4.368505754876225e-10
AC073655.2,0.0373786953896887,3.1310684695668203e-06,1.5288551208414826e-09
CEP83,1.181314436092757,9.895413269331187e-05,4.0306290467401803e-08
RN7SL330P,0.0003801818904768379,3.184636375245752e-08,3.841160836793576e-12
RBMS2P1,0.00024217663005272856,2.0286197860004066e-08,1.6538010548492844e-12
CEP83-DT,0.003646566967912167,3.054587843786369e-07,2.0453812199756415e-10
