Gene,Sum,Mean,Variance
S100A16,0.33596668198029866,2.7241278032944024e-05,6.4414993762574745e-09
S100A13,0.32352568843823404,2.6232521563142304e-05,6.964469082751258e-09
S100A1,0.0844841379161196,6.8502503783442465e-06,1.4042293575705166e-09
CHTOP,0.5383281196184366,4.3649405628674016e-05,1.0079695347041818e-08
SNAPIN,0.09189538825744936,7.451178809490745e-06,1.7088963428662702e-09
ILF2,0.31028444058170324,2.5158877854674714e-05,6.9771200085218384e-09
INTS3,0.5817894399349932,4.7173391708018584e-05,1.0048910990563111e-08
SLC27A3,0.10828388244512333,8.780011549916753e-06,2.125203364645675e-09
GATAD2B,2.836806466525784,0.00023001755181430178,7.448139495380651e-08
AL358472.5,0.024161854797039334,1.9591222571182464e-06,3.7432388431966653e-10
DENND4B,0.5478713910758518,4.442320530899634e-05,1.0654192158364425e-08
CRTC2,0.1395566046858932,1.1315706209834849e-05,2.5332595047975394e-09
CREB3L4,0.029985356454777026,2.4313108290583823e-06,5.277722573348461e-10
JTB,0.24391135454743204,1.9777130831706157e-05,5.2510933238484196e-09
AL358472.6,0.017645844528128278,1.4307828207352857e-06,1.9981403829606368e-10
RAB13,0.05940550072882893,4.816792404834909e-06,1.112578623875041e-09
RPS27,1.5198702875292844,0.00012323605672012362,8.965291378986392e-08
NUP210L,0.10172432995504029,8.248141567748341e-06,2.3672566774269634e-09
TPM3,0.9379178199100664,7.604944619395657e-05,2.4186129521412955e-08
C1orf43,0.6004289470484298,4.868474394295222e-05,1.2053741231047454e-08
UBAP2L,0.775479654950323,6.28784281967342e-05,1.4793496007302397e-08
HAX1,0.17038784340606986,1.3815603941139207e-05,3.003840653783619e-09
ATP8B2,0.30569676587414196,2.478689417612438e-05,5.861104605900435e-09
IL6R,0.5027110435253617,4.0761456541422334e-05,1.7067138204000802e-08
UBE2Q1,0.18120010995929164,1.4692297896642474e-05,2.982715079372911e-09
ADAR,1.212553339857263,9.83177929017484e-05,2.464249593538167e-08
KCNN3,0.2519192635497363,2.0426438299662393e-05,6.7688182815615354e-09
PMVK,0.16154680052512435,1.3098743251854726e-05,3.632436631577833e-09
PBXIP1,0.18289693261345522,1.4829881830329622e-05,4.481365169060747e-09
PYGO2,0.09366898963723985,7.594988213511705e-06,2.230787971596485e-09
AL451085.2,0.015194631445649594,1.2320304423619227e-06,2.2794634229488603e-10
SHC1,0.10369178069096817,8.407668911940985e-06,1.5937762390635437e-09
